position_id,client_id,fund_id,as_of,invested_eur,units,avg_cost,last_nav,market_value_eur,pnl_eur,n_txs,first_date,last_tx_date
C0083_IE00BFPM9N11_2026-01-01,C0083,IE00BFPM9N11,2026-01-01,7721.950000000001,60.66368953,127.2911367545699,152.0563449742177,9224.298902582517,1502.3489025825165,3,2023-04-20,2025-01-01
C0083_LU0303706948_2026-01-01,C0083,LU0303706948,2026-01-01,38996.399999999994,486.78911563,80.10943291024708,108.40888316297372,52772.26436133998,13775.864361339984,9,2023-02-18,2025-05-03
C0084_IE00BD0NCN62_2026-01-01,C0084,IE00BD0NCN62,2026-01-01,667.77,7.61962029,87.63822534259118,89.26728788062395,680.1828379684735,12.412837968473468,3,2023-10-30,2025-10-15
C0084_IE00BYX5M476_2026-01-01,C0084,IE00BYX5M476,2026-01-01,3088.69,30.682785289999998,100.66524178972281,111.60177190709119,3424.253205408833,335.5632054088328,10,2023-01-03,2025-07-18
C0084_LU0303706948_2026-01-01,C0084,LU0303706948,2026-01-01,295.42,3.90453313,75.66077432668628,108.40888316297372,423.28607589613006,127.86607589613004,1,2025-03-03,2025-03-03
C0085_IE00BFPM9N11_2026-01-01,C0085,IE00BFPM9N11,2026-01-01,5357.4800000000005,50.493939229999995,106.10144666267111,152.0563449742177,7677.923842664063,2320.4438426640627,11,2023-02-07,2025-10-29
C0085_LU0996175948_2026-01-01,C0085,LU0996175948,2026-01-01,4226.91,37.14350929,113.79942500850329,110.93442911844026,4120.493998541632,-106.41600145836765,9,2023-09-02,2025-11-10
C0086_ES0172242002_2026-01-01,C0086,ES0172242002,2026-01-01,4187.8099999999995,35.81974997,116.91343472546299,120.57998917303662,4319.145063563478,131.3350635634788,4,2024-01-19,2025-10-29
C0086_IE00BD0NCN62_2026-01-01,C0086,IE00BD0NCN62,2026-01-01,5717.58,63.97552218,89.37136900443194,89.26728788062395,5710.921355755303,-6.658644244696916,7,2023-03-03,2025-11-03
C0086_IE00BFPM9N11_2026-01-01,C0086,IE00BFPM9N11,2026-01-01,6827.47,49.41039408,138.17882101781447,152.0563449742177,7513.163927540524,685.6939275405239,6,2023-05-04,2024-12-26
C0086_IE00BYX5M476_2026-01-01,C0086,IE00BYX5M476,2026-01-01,3016.0299999999997,29.16179949,103.42400169901174,111.60177190709119,3254.5084950833084,238.47849508330864,2,2023-03-01,2024-01-28
C0086_IE00BYX5NK04_2026-01-01,C0086,IE00BYX5NK04,2026-01-01,9675.67,171.22100658,56.50983015030468,63.40112932206645,10855.60518083297,1179.9351808329702,5,2024-01-01,2025-08-29
C0086_LU0996175948_2026-01-01,C0086,LU0996175948,2026-01-01,3774.51,30.05610953,125.58212153946725,110.93442911844026,3334.257352231862,-440.2526477681381,2,2024-05-29,2025-06-22
C0087_IE00BD0NCN62_2026-01-01,C0087,IE00BD0NCN62,2026-01-01,852.52,9.07728553,93.91794465233706,89.26728788062395,810.3046605811321,-42.21533941886787,4,2023-04-21,2025-11-02
C0087_IE00BYX5M476_2026-01-01,C0087,IE00BYX5M476,2026-01-01,2429.02,22.85291599,106.28928059171498,111.60177190709119,2550.425917727897,121.40591772789685,5,2023-04-28,2025-05-29
C0087_LU0252964944_2026-01-01,C0087,LU0252964944,2026-01-01,3117.77,26.056207,119.65555846251912,158.79102624545905,4137.491849594114,1019.7218495941138,6,2023-02-05,2025-10-31
C0087_LU0303706948_2026-01-01,C0087,LU0303706948,2026-01-01,3128.48,38.22717693,81.83915871498283,108.40888316297372,4144.165557454694,1015.6855574546939,4,2024-01-26,2025-10-23
C0088_IE00BYX5M476_2026-01-01,C0088,IE00BYX5M476,2026-01-01,4021.96,37.46915872,107.34054719657179,111.60177190709119,4181.624505020037,159.6645050200368,8,2023-01-30,2025-11-19
C0088_LU0252964944_2026-01-01,C0088,LU0252964944,2026-01-01,6768.37,60.35415834,112.14421982112592,158.79102624545905,9583.69874098953,2815.32874098953,17,2023-02-03,2025-01-26
C0089_IE00BD0NCN62_2026-01-01,C0089,IE00BD0NCN62,2026-01-01,6096.63,65.88352653,92.53648553897469,89.26728788062395,5881.243729344235,-215.38627065576475,8,2023-01-01,2025-12-03
C0089_IE00BFPM9N11_2026-01-01,C0089,IE00BFPM9N11,2026-01-01,1434.13,12.27956464,116.78997114672953,152.0563449742177,1867.1857170330454,433.0557170330453,4,2023-01-23,2025-06-27
C0089_IE00BYX5M476_2026-01-01,C0089,IE00BYX5M476,2026-01-01,193.33,1.91848589,100.77217716727644,111.60177190709119,214.10642470275283,20.77642470275282,1,2023-05-06,2023-05-06
C0089_LU0303706948_2026-01-01,C0089,LU0303706948,2026-01-01,510.63,4.93759308,103.41678460064594,108.40888316297372,535.2789513160276,24.648951316027592,1,2025-12-04,2025-12-04
C0089_LU0996175948_2026-01-01,C0089,LU0996175948,2026-01-01,1744.8700000000001,16.75159355,104.16143364462184,110.93442911844026,1858.328467293396,113.45846729339587,2,2023-04-24,2023-11-29
C0089_LU2349459045_2026-01-01,C0089,LU2349459045,2026-01-01,1029.05,10.23001361,100.59126402276604,87.56743885826684,895.8160913129127,-133.23390868708725,4,2023-04-03,2025-09-26
C0090_ES0110119031_2026-01-01,C0090,ES0110119031,2026-01-01,10870.07,106.10276914,102.44850429546479,78.79464380228688,8360.329900822577,-2509.740099177423,11,2023-01-25,2025-12-31
C0090_ES0172242002_2026-01-01,C0090,ES0172242002,2026-01-01,7660.08,67.41122079,113.63212103609197,120.57998917303662,8128.444272999382,468.3642729993817,7,2023-01-04,2025-09-01
C0090_IE00BFPM9N11_2026-01-01,C0090,IE00BFPM9N11,2026-01-01,3279.1400000000003,20.7445229,158.07256767520067,152.0563449742177,3154.336330407959,-124.80366959204139,2,2024-09-28,2025-11-22
C0090_LU2349459045_2026-01-01,C0090,LU2349459045,2026-01-01,21007.19,215.82068823,97.33631271536233,87.56743885826684,18898.864920929595,-2108.325079070404,15,2023-01-02,2025-12-26
C0091_ES0172242002_2026-01-01,C0091,ES0172242002,2026-01-01,296.11,2.43137124,121.78724298803503,120.57998917303662,293.1747177948326,-2.935282205167425,1,2024-01-08,2024-01-08
C0091_IE00BFPM9N11_2026-01-01,C0091,IE00BFPM9N11,2026-01-01,2761.8500000000004,24.22452698,114.01048211509806,152.0563449742177,3683.493031308124,921.6430313081237,3,2023-04-06,2025-11-26
C0091_IE00BYX5M476_2026-01-01,C0091,IE00BYX5M476,2026-01-01,1467.5,13.4761992,108.89568922370931,111.60177190709119,1503.9677092929248,36.46770929292484,2,2023-02-03,2025-12-25
C0091_LU0303706948_2026-01-01,C0091,LU0303706948,2026-01-01,13476.61,153.0465594,88.05562211155464,108.40888316297372,16591.606576489718,3114.996576489717,13,2023-04-25,2025-11-14
C0091_LU2349459045_2026-01-01,C0091,LU2349459045,2026-01-01,807.79,7.57271796,106.67107956044886,87.56743885826684,663.1235169531992,-144.66648304680075,1,2024-04-19,2024-04-19
C0092_IE00BD0NCN62_2026-01-01,C0092,IE00BD0NCN62,2026-01-01,6426.24,66.90876668,96.04481324150451,89.26728788062395,5972.76413696106,-453.4758630389397,12,2023-01-19,2025-08-31
C0092_IE00BYX5NK04_2026-01-01,C0092,IE00BYX5NK04,2026-01-01,1089.44,17.0417004,63.927893017060676,63.40112932206645,1080.4630509283115,-8.976949071688523,5,2023-07-20,2025-04-03
C0092_LU0252964944_2026-01-01,C0092,LU0252964944,2026-01-01,959.78,7.48779533,128.17925139521674,158.79102624545905,1188.9947047666558,229.2147047666558,3,2023-09-03,2025-12-03
C0093_ES0110119031_2026-01-01,C0093,ES0110119031,2026-01-01,5272.8,62.18850387,84.78737502710081,78.79464380228688,4900.12101103379,-372.67898896621045,2,2025-02-19,2025-12-31
C0093_ES0172242002_2026-01-01,C0093,ES0172242002,2026-01-01,7319.38,67.92773848,107.75244640530832,120.57998917303662,8190.725970467263,871.3459704672632,3,2023-05-01,2025-03-25
C0093_IE00BD0NCN62_2026-01-01,C0093,IE00BD0NCN62,2026-01-01,2842.82,30.599635749999997,92.90372026732378,89.26728788062395,2731.546493537482,-111.27350646251807,3,2023-08-23,2025-06-29
C0093_IE00BFPM9N11_2026-01-01,C0093,IE00BFPM9N11,2026-01-01,4766.43,32.165852900000004,148.18291978199028,152.0563449742177,4891.022024952341,124.59202495234058,5,2024-11-22,2025-11-24
C0093_LU0996175948_2026-01-01,C0093,LU0996175948,2026-01-01,6166.53,51.8121924,119.0169671337822,110.93442911844026,5747.755985268789,-418.7740147312106,7,2023-01-02,2025-12-28
C0094_LU0303706948_2026-01-01,C0094,LU0303706948,2026-01-01,3419.44,41.20412537,82.98780690754897,108.40888316297372,4466.893213068852,1047.4532130688517,6,2023-01-04,2025-04-06
C0094_LU0996175948_2026-01-01,C0094,LU0996175948,2026-01-01,101.42,0.85764073,118.25464492573715,110.93442911844026,95.14188477127236,-6.278115228727643,1,2025-12-02,2025-12-02
C0094_LU2349459045_2026-01-01,C0094,LU2349459045,2026-01-01,6491.78,67.86092455,95.66300552266792,87.56743885826684,5942.407361397583,-549.3726386024164,11,2023-03-30,2025-12-01
C0095_IE00BD0NCN62_2026-01-01,C0095,IE00BD0NCN62,2026-01-01,1839.85,19.873242310000002,92.57925663565261,89.26728788062395,1774.0304424081664,-65.81955759183347,7,2023-05-02,2025-09-25
C0095_IE00BYX5NK04_2026-01-01,C0095,IE00BYX5NK04,2026-01-01,1118.48,17.67728354,63.272164949389044,63.40112932206645,1120.7597397823768,2.279739782376737,2,2023-05-06,2025-11-22
C0095_LU0303706948_2026-01-01,C0095,LU0303706948,2026-01-01,544.8199999999999,6.71447942,81.14106335290546,108.40888316297372,727.9092149429715,183.08921494297158,3,2023-09-07,2025-06-28
C0096_IE00BD0NCN62_2026-01-01,C0096,IE00BD0NCN62,2026-01-01,14194.75,149.89158008,94.70011585990346,89.26728788062395,13380.41482988296,-814.3351701170395,11,2023-07-25,2024-12-28
C0096_IE00BYX5M476_2026-01-01,C0096,IE00BYX5M476,2026-01-01,20230.81,184.05038824,109.91995286431677,111.60177190709119,20540.349447772056,309.5394477720547,14,2023-01-01,2025-12-21
C0096_LU0252964944_2026-01-01,C0096,LU0252964944,2026-01-01,8589.41,67.60646733,127.05012314980843,158.79102624545905,10735.3003281608,2145.8903281608,4,2024-12-01,2025-05-03
C0096_LU0303706948_2026-01-01,C0096,LU0303706948,2026-01-01,5923.16,80.46204499,73.61433581182462,108.40888316297372,8722.800434374845,2799.6404343748454,3,2023-11-25,2024-12-30
C0096_LU2349459045_2026-01-01,C0096,LU2349459045,2026-01-01,1683.41,18.13386782,92.8323740257637,87.56743885826684,1587.9363615917425,-95.47363840825756,1,2024-09-05,2024-09-05
C0097_ES0110119031_2026-01-01,C0097,ES0110119031,2026-01-01,6178.6900000000005,69.69684197000001,88.65093202730085,78.79464380228688,5491.73783717043,-686.9521628295706,3,2023-06-03,2025-09-17
C0097_ES0172242002_2026-01-01,C0097,ES0172242002,2026-01-01,11629.33,101.52079113,114.5512152787338,120.57998917303662,12241.375895293513,612.0458952935132,10,2023-04-01,2025-11-25
C0097_IE00BFPM9N11_2026-01-01,C0097,IE00BFPM9N11,2026-01-01,3687.54,26.0087368,141.78081882085098,152.0563449742177,3954.7934552044308,267.2534552044308,3,2024-03-29,2025-02-13
C0097_LU0252964944_2026-01-01,C0097,LU0252964944,2026-01-01,3410.42,27.953620559999997,122.00280077064909,158.79102624545905,4438.784095998563,1028.3640959985632,2,2024-10-15,2025-05-31
C0097_LU0303706948_2026-01-01,C0097,LU0303706948,2026-01-01,5106.2,60.76682563,84.02940168523659,108.40888316297372,6587.663699907467,1481.4636999074673,3,2024-01-03,2025-12-29
C0098_ES0110119031_2026-01-01,C0098,ES0110119031,2026-01-01,3267.36,33.75260489,96.8031952096246,78.79464380228688,2659.5244797068767,-607.8355202931234,8,2023-07-01,2025-12-16
C0098_LU0252964944_2026-01-01,C0098,LU0252964944,2026-01-01,4027.74,34.947666,115.25061501961247,158.79102624545905,5549.375749023537,1521.6357490235368,12,2023-02-27,2025-12-30
C0099_IE00BD0NCN62_2026-01-01,C0099,IE00BD0NCN62,2026-01-01,2752.42,29.3491532,93.7819221305506,89.26728788062395,2619.9193077569357,-132.50069224306435,6,2023-10-04,2025-08-29
C0099_LU0252964944_2026-01-01,C0099,LU0252964944,2026-01-01,7138.32,65.6556831,108.72356607923251,158.79102624545905,10425.533298295642,3287.2132982956427,13,2023-03-04,2025-09-07
C0099_LU0996175948_2026-01-01,C0099,LU0996175948,2026-01-01,433.59,3.95295279,109.68762417220773,110.93442911844026,438.5185610907957,4.928561090795711,1,2023-06-08,2023-06-08
C0100_ES0172242002_2026-01-01,C0100,ES0172242002,2026-01-01,4657.82,42.2783618,110.17030465925006,120.57998917303662,5097.924408097725,440.10440809772535,12,2023-02-09,2025-06-14
C0100_IE00BFPM9N11_2026-01-01,C0100,IE00BFPM9N11,2026-01-01,2092.4900000000002,19.41916026,107.75388698501837,152.0563449742177,2952.8065316041793,860.3165316041791,5,2023-05-19,2025-07-25
C0101_ES0110119031_2026-01-01,C0101,ES0110119031,2026-01-01,12851.31,142.86604963,89.95356162841219,78.79464380228688,11257.07949203569,-1594.2305079643102,6,2023-09-02,2025-12-30
C0101_IE00BD0NCN62_2026-01-01,C0101,IE00BD0NCN62,2026-01-01,3398.29,36.032878090000004,94.31081223964476,89.26728788062395,3216.557301627458,-181.73269837254202,4,2023-02-02,2025-08-04
C0101_LU0252964944_2026-01-01,C0101,LU0252964944,2026-01-01,5750.72,47.11912278,122.0464147189287,158.79102624545905,7482.093862021987,1731.3738620219865,7,2023-02-27,2025-08-28
C0101_LU0996175948_2026-01-01,C0101,LU0996175948,2026-01-01,12091.23,110.56583378,109.35774268259671,110.93442911844026,12265.557650388659,174.3276503886591,9,2023-01-21,2025-06-04
C0101_LU2349459045_2026-01-01,C0101,LU2349459045,2026-01-01,4473.86,47.28248047,94.61982441548501,87.56743885826684,4140.405717623921,-333.4542823760785,4,2023-02-19,2025-02-20
C0102_ES0110119031_2026-01-01,C0102,ES0110119031,2026-01-01,1097.99,11.1744323,98.25913035421048,78.79464380228688,880.4854127712694,-217.50458722873066,4,2023-06-26,2025-08-07
C0102_IE00BD0NCN62_2026-01-01,C0102,IE00BD0NCN62,2026-01-01,1519.49,15.208058900000001,99.91347416467462,89.26728788062395,1357.5821719317853,-161.9078280682147,2,2024-10-30,2025-03-03
C0102_IE00BFPM9N11_2026-01-01,C0102,IE00BFPM9N11,2026-01-01,4124.2,31.91605483,129.22023169741496,152.0563449742177,4853.038643446527,728.8386434465274,6,2024-02-24,2025-11-16
C0102_LU0996175948_2026-01-01,C0102,LU0996175948,2026-01-01,915.04,8.00153099,114.35811485871656,110.93442911844026,887.645272449158,-27.394727550841935,3,2023-07-19,2025-05-11
C0102_LU2349459045_2026-01-01,C0102,LU2349459045,2026-01-01,1455.8,15.517945700000002,93.81396404808916,87.56743885826684,1358.866761290655,-96.933238709345,4,2023-06-20,2024-09-30
C0103_ES0172242002_2026-01-01,C0103,ES0172242002,2026-01-01,9981.09,88.33775639,112.98781413391067,120.57998917303662,10651.765709076546,670.6757090765459,17,2023-04-26,2025-11-04
C0103_IE00BFPM9N11_2026-01-01,C0103,IE00BFPM9N11,2026-01-01,756.1800000000001,7.89660248,95.76017051829612,152.0563449742177,1200.728510823143,444.54851082314303,2,2023-02-15,2023-12-22
C0104_ES0172242002_2026-01-01,C0104,ES0172242002,2026-01-01,4885.93,42.02830528,116.2533194581383,120.57998917303662,5067.772595623478,181.8425956234778,10,2023-01-04,2025-10-25
C0104_IE00BYX5M476_2026-01-01,C0104,IE00BYX5M476,2026-01-01,1372.98,11.43405773,120.07810633994413,111.60177190709119,1276.0611027559728,-96.91889724402722,4,2025-01-25,2025-12-29
C0105_IE00BD0NCN62_2026-01-01,C0105,IE00BD0NCN62,2026-01-01,1660.64,16.26300406,102.11151604422585,89.26728788062395,1451.7542652277762,-208.88573477222394,1,2025-01-02,2025-01-02
C0105_IE00BFPM9N11_2026-01-01,C0105,IE00BFPM9N11,2026-01-01,497.2,4.69484349,105.90342384342188,152.0563449742177,713.8807413154002,216.6807413154002,2,2023-08-27,2024-06-03
C0105_IE00BYX5M476_2026-01-01,C0105,IE00BYX5M476,2026-01-01,5980.7,55.23528667,108.27679841206117,111.60177190709119,6164.355864168135,183.65586416813494,10,2023-02-16,2025-11-23
C0105_LU0303706948_2026-01-01,C0105,LU0303706948,2026-01-01,1122.06,12.54119125,89.46996960914697,108.40888316297372,1359.5765369457586,237.51653694575862,4,2023-03-03,2024-03-03
C0106_ES0172242002_2026-01-01,C0106,ES0172242002,2026-01-01,4924.05,42.5035513,115.85031954729864,120.57998917303662,5125.077755569607,201.0277555696066,3,2024-10-20,2025-12-04
C0106_IE00BD0NCN62_2026-01-01,C0106,IE00BD0NCN62,2026-01-01,3623.82,39.053852750000004,92.79033295889097,89.26728788062395,3486.2315162817476,-137.58848371825252,8,2023-04-02,2025-10-27
C0106_IE00BYX5NK04_2026-01-01,C0106,IE00BYX5NK04,2026-01-01,1946.07,26.89027824,72.3707647288368,63.40112932206645,1704.8740082005895,-241.19599179941042,2,2023-09-01,2025-07-21
C0106_LU2349459045_2026-01-01,C0106,LU2349459045,2026-01-01,2195.42,21.89441782,100.27304758907721,87.56743885826684,1917.238093790198,-278.18190620980204,5,2024-09-23,2025-09-05
C0107_ES0110119031_2026-01-01,C0107,ES0110119031,2026-01-01,1813.64,21.90885781,82.78112970235212,78.79464380228688,1726.3006472539012,-87.33935274609894,3,2024-12-30,2025-12-01
C0107_IE00BD0NCN62_2026-01-01,C0107,IE00BD0NCN62,2026-01-01,1883.04,18.89600665,99.65280150872512,89.26728788062395,1686.7952654197347,-196.24473458026523,3,2023-07-30,2025-01-23
C0107_IE00BFPM9N11_2026-01-01,C0107,IE00BFPM9N11,2026-01-01,9250.970000000001,88.25270282000001,104.82364510544517,152.0563449742177,13419.383424905036,4168.413424905035,7,2023-03-03,2025-04-05
C0107_IE00BYX5M476_2026-01-01,C0107,IE00BYX5M476,2026-01-01,11334.09,107.6268333,105.30914691513088,111.60177190709119,12011.345301029127,677.2553010291267,12,2023-01-25,2025-11-01
C0107_LU0252964944_2026-01-01,C0107,LU0252964944,2026-01-01,1147.42,7.99753383,143.47172820899465,158.79102624545905,1269.9366042984766,122.51660429847652,2,2024-09-16,2025-11-20
C0108_ES0110119031_2026-01-01,C0108,ES0110119031,2026-01-01,6440.29,68.67655539,93.77712617394569,78.79464380228688,5411.344719523076,-1028.9452804769244,14,2023-04-18,2025-12-23
C0108_LU0996175948_2026-01-01,C0108,LU0996175948,2026-01-01,5072.03,43.03919027,117.84678029910343,110.93442911844026,4774.528002322379,-297.50199767762115,10,2023-03-23,2025-10-03
C0109_ES0110119031_2026-01-01,C0109,ES0110119031,2026-01-01,15703.25,149.79926903,104.82861566470756,78.79464380228688,11803.380045061796,-3899.8699549382036,13,2023-02-02,2025-11-29
C0109_IE00BD0NCN62_2026-01-01,C0109,IE00BD0NCN62,2026-01-01,3919.73,44.065467670000004,88.95242027962345,89.26728788062395,3933.604788092218,13.874788092217841,5,2023-10-22,2025-08-06
C0109_IE00BYX5NK04_2026-01-01,C0109,IE00BYX5NK04,2026-01-01,1682.58,25.92910157,64.89156577437095,63.40112932206645,1643.9343218445663,-38.64567815543364,4,2023-06-20,2025-07-05
C0109_LU0252964944_2026-01-01,C0109,LU0252964944,2026-01-01,1256.04,10.36616238,121.16730897668998,158.79102624545905,1646.0535625472703,390.01356254727034,1,2023-12-26,2023-12-26
C0109_LU0996175948_2026-01-01,C0109,LU0996175948,2026-01-01,9649.710000000001,86.73410706,111.25623272197438,110.93442911844026,9621.79865179878,-27.9113482012217,8,2023-03-26,2025-03-04
C0110_IE00BYX5M476_2026-01-01,C0110,IE00BYX5M476,2026-01-01,1504.04,14.27561394,105.35729015378514,111.60177190709119,1593.1838107655713,89.14381076557129,4,2023-01-04,2025-11-02
C0110_LU0303706948_2026-01-01,C0110,LU0303706948,2026-01-01,4567.29,56.03826532,81.50305820351542,108.40888316297372,6075.045757731602,1507.755757731602,11,2023-02-01,2025-09-20
C0110_LU0996175948_2026-01-01,C0110,LU0996175948,2026-01-01,4650.4400000000005,38.72123912,120.10049537898158,110.93442911844026,4295.518556535816,-354.92144346418445,8,2023-01-17,2025-12-03
C0111_IE00BYX5NK04_2026-01-01,C0111,IE00BYX5NK04,2026-01-01,8005.87,117.06761132,68.38672037235175,63.40112932206645,7422.21876472473,-583.6512352752698,6,2023-01-01,2025-09-21
C0111_LU0303706948_2026-01-01,C0111,LU0303706948,2026-01-01,6600.78,76.84183756,85.90086090596087,108.40888316297372,8330.337790070245,1729.5577900702456,7,2023-02-20,2025-12-30
C0111_LU0996175948_2026-01-01,C0111,LU0996175948,2026-01-01,21295.66,179.6619988,118.5317993912912,110.93442911844026,19930.7012711559,-1364.9587288440998,15,2023-01-25,2025-11-02
C0111_LU2349459045_2026-01-01,C0111,LU2349459045,2026-01-01,11399.3,117.8244724,96.74815229641545,87.56743885826684,10317.587282894548,-1081.7127171054508,4,2024-10-02,2025-05-24
C0112_ES0172242002_2026-01-01,C0112,ES0172242002,2026-01-01,3000.96,26.032509160000004,115.27740109705198,120.57998917303662,3138.999672659777,138.0396726597769,7,2023-06-04,2025-10-04
C0112_IE00BFPM9N11_2026-01-01,C0112,IE00BFPM9N11,2026-01-01,1018.41,6.80346522,149.68989582047132,152.0563449742177,1034.510054512412,16.10005451241193,2,2024-12-26,2025-11-19
C0112_LU2349459045_2026-01-01,C0112,LU2349459045,2026-01-01,5007.51,54.18675824,92.41206085481448,87.56743885826684,4744.995639108887,-262.51436089111303,7,2023-04-22,2025-03-22
C0113_ES0172242002_2026-01-01,C0113,ES0172242002,2026-01-01,1379.6399999999999,12.37958871,111.44473635748112,120.57998917303662,1492.7306726184465,113.09067261844666,4,2023-01-07,2024-10-30
C0113_IE00BYX5M476_2026-01-01,C0113,IE00BYX5M476,2026-01-01,5261.92,45.54878961,115.52271849710739,111.60177190709119,5083.3256286993055,-178.59437130069455,9,2023-10-24,2025-10-30
C0114_IE00BFPM9N11_2026-01-01,C0114,IE00BFPM9N11,2026-01-01,4722.08,38.62915988,122.24133309315967,152.0563449742177,5873.80886077749,1151.72886077749,5,2023-07-20,2025-07-28
C0114_IE00BYX5NK04_2026-01-01,C0114,IE00BYX5NK04,2026-01-01,8694.84,115.94272464,74.9925450432299,63.40112932206645,7350.8996788533805,-1343.9403211466197,7,2023-01-18,2025-02-27
C0114_LU0252964944_2026-01-01,C0114,LU0252964944,2026-01-01,4799.01,38.978533150000004,123.11930727439392,158.79102624545905,6189.441280431146,1390.4312804311458,9,2023-03-23,2025-12-07
C0114_LU2349459045_2026-01-01,C0114,LU2349459045,2026-01-01,4017.2799999999997,43.04766535,93.3216695339321,87.56743885826684,3769.573803527257,-247.7061964727427,5,2023-08-01,2025-12-29
C0115_ES0172242002_2026-01-01,C0115,ES0172242002,2026-01-01,1676.32,14.772843,113.47308030011556,120.57998917303662,1781.30924899497,104.98924899497001,5,2023-03-03,2025-07-22
C0115_IE00BD0NCN62_2026-01-01,C0115,IE00BD0NCN62,2026-01-01,7812.66,81.81017612000001,95.49741084214645,89.26728788062395,7302.972543268588,-509.68745673141166,15,2023-02-28,2025-05-26
C0116_IE00BFPM9N11_2026-01-01,C0116,IE00BFPM9N11,2026-01-01,525.8199999999999,4.27892014,122.88614482064158,152.0563449742177,650.6369569249679,124.81695692496794,2,2023-11-30,2025-02-04
C0116_LU0996175948_2026-01-01,C0116,LU0996175948,2026-01-01,4685.68,41.72750479,112.2923602449127,110.93442911844026,4629.016922415632,-56.66307758436869,10,2023-02-18,2025-12-25
C0116_LU2349459045_2026-01-01,C0116,LU2349459045,2026-01-01,4848.76,55.08467584,88.02375481129816,87.56743885826684,4823.623983646648,-25.136016353351806,3,2023-06-29,2025-05-02
C0117_ES0110119031_2026-01-01,C0117,ES0110119031,2026-01-01,4589.95,51.90658688,88.42712025375998,78.79464380228688,4089.9610242020576,-499.9889757979422,5,2023-05-18,2025-09-03
C0117_IE00BYX5NK04_2026-01-01,C0117,IE00BYX5NK04,2026-01-01,4391.599999999999,68.79158405,63.83920447024507,63.40112932206645,4361.464116623853,-30.135883376146012,10,2023-02-24,2025-12-02
C0117_LU0252964944_2026-01-01,C0117,LU0252964944,2026-01-01,2649.4700000000003,21.00577466,126.13055423493724,158.79102624545905,3335.5285153422587,686.0585153422585,4,2023-03-21,2025-08-21
C0117_LU2349459045_2026-01-01,C0117,LU2349459045,2026-01-01,75.45,0.84360308,89.43779579372803,87.56743885826684,73.87216112854559,-1.5778388714544178,1,2023-08-24,2023-08-24
C0118_ES0110119031_2026-01-01,C0118,ES0110119031,2026-01-01,1981.1,20.23987082,97.88105949976611,78.79464380228688,1594.7934118662001,-386.3065881337998,5,2023-04-01,2025-06-19
C0118_IE00BFPM9N11_2026-01-01,C0118,IE00BFPM9N11,2026-01-01,545.0,3.45938111,157.54263050826452,152.0563449742177,526.020847459452,-18.979152540547943,1,2024-11-30,2024-11-30
C0118_LU2349459045_2026-01-01,C0118,LU2349459045,2026-01-01,3464.66,35.89091328,96.53306877344527,87.56743885826684,3142.8753542137574,-321.78464578624244,5,2023-09-03,2025-08-25
C0119_ES0110119031_2026-01-01,C0119,ES0110119031,2026-01-01,1545.41,12.89493804,119.84625247567301,78.79464380228688,1016.0520497143593,-529.3579502856408,4,2023-07-25,2025-04-28
C0119_IE00BYX5NK04_2026-01-01,C0119,IE00BYX5NK04,2026-01-01,358.65,7.36143915,48.720092999749916,63.40112932206645,466.7235555456729,108.07355554567295,1,2024-12-21,2024-12-21
C0119_LU0252964944_2026-01-01,C0119,LU0252964944,2026-01-01,1687.62,14.06162227,120.01602429617816,158.79102624545905,2232.8594309293017,545.2394309293018,5,2023-01-04,2025-11-28
C0119_LU0996175948_2026-01-01,C0119,LU0996175948,2026-01-01,1769.1100000000001,14.14973101,125.02781846168821,110.93442911844026,1569.6923317738413,-199.41766822615887,2,2024-06-30,2025-10-16
C0120_IE00BYX5NK04_2026-01-01,C0120,IE00BYX5NK04,2026-01-01,176.34,3.3145269,53.202162878810846,63.40112932206645,210.14474862836803,33.80474862836803,1,2025-08-25,2025-08-25
C0120_LU0252964944_2026-01-01,C0120,LU0252964944,2026-01-01,4793.860000000001,40.03400248,119.74470957269124,158.79102624545905,6357.040338512453,1563.1803385124522,13,2023-04-06,2025-12-24
C0120_LU0996175948_2026-01-01,C0120,LU0996175948,2026-01-01,573.43,5.74515448,99.81106722129427,110.93442911844026,637.3354324360496,63.90543243604964,1,2024-04-26,2024-04-26
C0121_IE00BD0NCN62_2026-01-01,C0121,IE00BD0NCN62,2026-01-01,3767.9300000000003,37.92143796,99.36147474086978,89.26728788062395,3385.143919222541,-382.7860807774591,4,2023-05-10,2025-08-02
C0121_IE00BFPM9N11_2026-01-01,C0121,IE00BFPM9N11,2026-01-01,7008.29,58.35129682,120.10512845359587,152.0563449742177,8872.684918954892,1864.394918954892,15,2023-03-05,2025-12-23
C0121_LU0303706948_2026-01-01,C0121,LU0303706948,2026-01-01,3420.03,40.880456869999996,83.65929008268445,108.40888316297372,4431.804672468816,1011.7746724688154,8,2023-08-05,2025-09-27
C0122_ES0172242002_2026-01-01,C0122,ES0172242002,2026-01-01,3911.96,33.89015331,115.43057844018941,120.57998917303662,4086.4743191923517,174.51431919235165,5,2023-06-25,2024-12-19
C0122_LU0303706948_2026-01-01,C0122,LU0303706948,2026-01-01,1849.69,22.690521009999998,81.51818105828502,108.40888316297372,2459.85404108009,610.1640410800901,2,2024-02-26,2025-05-04
